index,product_category_name_english,order_purchase_timestamp,total_sold_x,total_revenue,total_sold_y
7049,fashion_male_clothing,2017-08-22,1,49.9,1
7050,fashion_male_clothing,2017-08-29,1,69.9,1
7051,fashion_male_clothing,2017-09-05,1,69.9,1
7052,fashion_male_clothing,2017-09-10,3,209.70000000000002,3
7053,fashion_male_clothing,2017-09-13,1,199.0,1
7054,fashion_male_clothing,2017-09-14,1,69.9,1
7055,fashion_male_clothing,2017-09-16,1,24.9,1
7056,fashion_male_clothing,2017-09-21,2,99.8,2
7057,fashion_male_clothing,2017-09-24,1,69.9,1
7058,fashion_male_clothing,2017-09-25,3,74.69999999999999,3
7059,fashion_male_clothing,2017-09-28,3,359.70000000000005,3
7060,fashion_male_clothing,2017-10-03,4,397.6,4
7061,fashion_male_clothing,2017-10-10,1,139.9,1
7062,fashion_male_clothing,2017-10-11,1,147.5,1
7063,fashion_male_clothing,2017-10-12,1,139.9,1
7064,fashion_male_clothing,2017-10-31,3,147.0,3
7065,fashion_male_clothing,2017-11-01,2,379.8,2
7066,fashion_male_clothing,2017-11-03,1,24.9,1
7067,fashion_male_clothing,2017-11-04,2,109.8,2
7068,fashion_male_clothing,2017-11-06,1,24.9,1
7069,fashion_male_clothing,2017-11-17,1,40.9,1
7070,fashion_male_clothing,2017-11-26,1,59.9,1
7071,fashion_male_clothing,2017-11-27,1,150.9,1
7072,fashion_male_clothing,2017-11-28,2,89.89,2
7073,fashion_male_clothing,2017-12-04,1,69.9,1
7074,fashion_male_clothing,2017-12-06,1,38.5,1
7075,fashion_male_clothing,2017-12-13,1,49.99,1
7076,fashion_male_clothing,2017-12-20,1,292.5,1
7077,fashion_male_clothing,2018-01-04,1,59.9,1
7078,fashion_male_clothing,2018-01-07,2,239.8,2
7079,fashion_male_clothing,2018-01-14,1,147.5,1
7080,fashion_male_clothing,2018-01-27,1,43.5,1
7081,fashion_male_clothing,2018-01-31,1,59.9,1
7082,fashion_male_clothing,2018-02-23,1,187.2,1
7083,fashion_male_clothing,2018-02-25,1,49.99,1
7084,fashion_male_clothing,2018-02-26,1,150.9,1
7085,fashion_male_clothing,2018-04-26,1,195.0,1
7086,fashion_male_clothing,2018-05-11,1,129.99,1
7087,fashion_male_clothing,2018-06-02,1,65.0,1
7088,fashion_male_clothing,2018-06-07,1,52.9,1
7089,fashion_male_clothing,2018-06-21,2,80.0,2
7090,fashion_male_clothing,2018-06-25,1,40.9,1
7091,fashion_male_clothing,2018-06-26,1,169.0,1
7092,fashion_male_clothing,2018-06-29,1,40.0,1
7093,fashion_male_clothing,2018-07-20,1,24.9,1
7094,fashion_male_clothing,2018-07-23,3,138.8,3
7095,fashion_male_clothing,2018-07-26,1,45.0,1
7096,fashion_male_clothing,2018-08-01,1,198.8,1
7097,fashion_male_clothing,2018-08-08,1,52.9,1
7098,fashion_male_clothing,2018-08-17,1,129.99,1
7099,fashion_shoes,2016-10-03,1,29.99,1
7100,fashion_shoes,2017-01-20,1,34.9,1
7101,fashion_shoes,2017-02-12,1,37.25,1
7102,fashion_shoes,2017-02-13,2,69.8,2
7103,fashion_shoes,2017-03-04,2,185.8,2
7104,fashion_shoes,2017-03-07,2,62.8,2
7105,fashion_shoes,2017-03-10,1,294.9,1
7106,fashion_shoes,2017-03-16,2,232.6,2
7107,fashion_shoes,2017-03-20,2,73.8,2
7108,fashion_shoes,2017-03-21,1,74.9,1
7109,fashion_shoes,2017-03-24,1,199.7,1
7110,fashion_shoes,2017-03-25,1,199.7,1
7111,fashion_shoes,2017-03-29,2,190.8,2
7112,fashion_shoes,2017-04-01,1,74.9,1
7113,fashion_shoes,2017-04-03,1,29.9,1
7114,fashion_shoes,2017-04-04,1,35.9,1
7115,fashion_shoes,2017-04-07,2,149.8,2
7116,fashion_shoes,2017-04-11,1,29.9,1
7117,fashion_shoes,2017-04-13,2,104.80000000000001,2
7118,fashion_shoes,2017-04-15,1,199.7,1
7119,fashion_shoes,2017-04-18,1,157.9,1
7120,fashion_shoes,2017-04-19,2,65.8,2
7121,fashion_shoes,2017-04-22,1,74.9,1
7122,fashion_shoes,2017-04-23,2,104.80000000000001,2
7123,fashion_shoes,2017-04-24,1,29.9,1
7124,fashion_shoes,2017-04-28,2,232.8,2
7125,fashion_shoes,2017-04-29,2,149.8,2
7126,fashion_shoes,2017-04-30,3,85.69999999999999,3
7127,fashion_shoes,2017-05-03,1,32.9,1
7128,fashion_shoes,2017-05-04,1,32.9,1
7129,fashion_shoes,2017-05-05,1,29.9,1
7130,fashion_shoes,2017-05-06,1,29.9,1
7131,fashion_shoes,2017-05-10,3,106.69999999999999,3
7132,fashion_shoes,2017-05-11,1,37.9,1
7133,fashion_shoes,2017-05-14,1,35.9,1
7134,fashion_shoes,2017-05-15,1,29.9,1
7135,fashion_shoes,2017-05-16,1,35.9,1
7136,fashion_shoes,2017-05-17,1,35.9,1
7137,fashion_shoes,2017-05-18,1,99.9,1
7138,fashion_shoes,2017-05-20,1,29.9,1
7139,fashion_shoes,2017-05-22,2,59.8,2
7140,fashion_shoes,2017-05-25,1,71.82,1
7141,fashion_shoes,2017-05-26,1,71.82,1
7142,fashion_shoes,2017-05-28,1,199.7,1
7143,fashion_shoes,2017-05-29,1,349.9,1
7144,fashion_shoes,2017-05-30,2,378.9,2
7145,fashion_shoes,2017-06-02,1,349.9,1
7146,fashion_shoes,2017-06-03,3,215.45999999999998,3
7147,fashion_shoes,2017-06-07,1,71.82,1
7148,fashion_shoes,2017-06-10,1,71.82,1
7149,fashion_shoes,2017-06-11,1,29.9,1
7150,fashion_shoes,2017-06-14,1,25.9,1
7151,fashion_shoes,2017-06-15,4,203.44,4
7152,fashion_shoes,2017-06-18,1,35.9,1
7153,fashion_shoes,2017-06-20,1,29.9,1
7154,fashion_shoes,2017-06-21,1,35.9,1
7155,fashion_shoes,2017-06-24,1,71.82,1
7156,fashion_shoes,2017-06-26,1,29.9,1
7157,fashion_shoes,2017-06-27,1,35.9,1
7158,fashion_shoes,2017-06-29,1,71.82,1
7159,fashion_shoes,2017-07-01,1,34.9,1
7160,fashion_shoes,2017-07-07,1,157.9,1
7161,fashion_shoes,2017-07-08,1,157.9,1
7162,fashion_shoes,2017-07-11,1,71.82,1
7163,fashion_shoes,2017-07-12,2,71.8,2
7164,fashion_shoes,2017-07-16,1,71.82,1
7165,fashion_shoes,2017-07-18,1,35.9,1
7166,fashion_shoes,2017-07-19,2,68.8,2
7167,fashion_shoes,2017-07-21,2,66.4,2
7168,fashion_shoes,2017-07-22,2,143.64,2
7169,fashion_shoes,2017-07-25,2,104.72,2
7170,fashion_shoes,2017-07-28,2,271.52,2
7171,fashion_shoes,2017-07-31,1,25.9,1
7172,fashion_shoes,2017-08-04,1,169.99,1
7173,fashion_shoes,2017-08-05,1,84.9,1
7174,fashion_shoes,2017-08-06,1,29.9,1
7175,fashion_shoes,2017-08-07,2,284.6,2
7176,fashion_shoes,2017-08-09,1,84.9,1
7177,fashion_shoes,2017-08-13,1,84.9,1
7178,fashion_shoes,2017-08-15,1,32.9,1
7179,fashion_shoes,2017-08-16,3,205.70000000000002,3
7180,fashion_shoes,2017-08-18,2,102.80000000000001,2
7181,fashion_shoes,2017-08-19,1,69.9,1
7182,fashion_shoes,2017-08-21,5,143.5,5
7183,fashion_shoes,2017-08-22,1,27.9,1
7184,fashion_shoes,2017-08-29,2,169.8,2
7185,fashion_shoes,2017-09-06,1,27.9,1
7186,fashion_shoes,2017-09-11,1,84.9,1
7187,fashion_shoes,2017-09-12,1,149.9,1
7188,fashion_shoes,2017-09-13,2,169.8,2
7189,fashion_shoes,2017-09-14,1,84.9,1
7190,fashion_shoes,2017-09-16,4,382.6,4
7191,fashion_shoes,2017-09-18,1,29.9,1
7192,fashion_shoes,2017-09-25,1,84.9,1
7193,fashion_shoes,2017-09-26,1,84.9,1
7194,fashion_shoes,2017-10-04,1,199.7,1
7195,fashion_shoes,2017-10-13,1,84.9,1
7196,fashion_shoes,2017-10-14,1,84.9,1
7197,fashion_shoes,2017-10-15,1,119.4,1
7198,fashion_shoes,2017-10-16,4,419.4,4
7199,fashion_shoes,2017-10-18,1,27.0,1
7200,fashion_shoes,2017-10-19,1,84.9,1
7201,fashion_shoes,2017-10-21,2,169.8,2
7202,fashion_shoes,2017-10-22,1,199.7,1
7203,fashion_shoes,2017-10-28,2,271.52,2
7204,fashion_shoes,2017-10-30,1,29.9,1
7205,fashion_shoes,2017-10-31,2,169.8,2
7206,fashion_shoes,2017-11-02,2,111.9,2
7207,fashion_shoes,2017-11-03,1,84.9,1
7208,fashion_shoes,2017-11-12,2,221.9,2
7209,fashion_shoes,2017-11-13,1,84.9,1
7210,fashion_shoes,2017-11-20,2,169.8,2
7211,fashion_shoes,2017-11-21,2,284.6,2
7212,fashion_shoes,2017-11-23,1,84.9,1
7213,fashion_shoes,2017-11-24,2,284.6,2
7214,fashion_shoes,2017-11-25,1,84.9,1
7215,fashion_shoes,2017-11-26,2,169.8,2
7216,fashion_shoes,2017-11-29,3,125.6,3
7217,fashion_shoes,2017-12-01,1,56.8,1
7218,fashion_shoes,2017-12-06,1,84.9,1
7219,fashion_shoes,2017-12-12,1,56.8,1
7220,fashion_shoes,2017-12-13,2,169.8,2
7221,fashion_shoes,2017-12-15,3,170.39999999999998,3
7222,fashion_shoes,2017-12-19,2,117.80000000000001,2
7223,fashion_shoes,2017-12-20,1,157.9,1
7224,fashion_shoes,2017-12-29,1,84.9,1
7225,fashion_shoes,2017-12-30,1,199.7,1
7226,fashion_shoes,2018-01-08,1,56.8,1
7227,fashion_shoes,2018-01-20,1,56.8,1
7228,fashion_shoes,2018-01-21,2,183.60000000000002,2
7229,fashion_shoes,2018-01-23,2,114.80000000000001,2
7230,fashion_shoes,2018-01-29,3,254.70000000000002,3
7231,fashion_shoes,2018-02-05,2,59.8,2
7232,fashion_shoes,2018-02-06,1,56.8,1
7233,fashion_shoes,2018-02-07,1,87.5,1
7234,fashion_shoes,2018-02-13,1,87.5,1
7235,fashion_shoes,2018-02-19,1,56.8,1
7236,fashion_shoes,2018-02-22,3,327.70000000000005,3
7237,fashion_shoes,2018-02-25,1,199.7,1
7238,fashion_shoes,2018-02-28,1,157.9,1
7239,fashion_shoes,2018-03-04,1,199.7,1
7240,fashion_shoes,2018-03-06,1,29.9,1
7241,fashion_shoes,2018-03-11,1,69.9,1
7242,fashion_shoes,2018-03-15,1,98.7,1
7243,fashion_shoes,2018-03-16,1,98.7,1
7244,fashion_shoes,2018-03-18,1,84.9,1
7245,fashion_shoes,2018-03-19,2,71.8,2
7246,fashion_shoes,2018-03-25,1,99.9,1
7247,fashion_shoes,2018-03-26,1,99.9,1
7248,fashion_shoes,2018-03-31,1,199.7,1
7249,fashion_shoes,2018-04-01,1,157.9,1
7250,fashion_shoes,2018-04-02,1,87.5,1
7251,fashion_shoes,2018-04-06,1,99.9,1
7252,fashion_shoes,2018-04-07,1,157.9,1
7253,fashion_shoes,2018-04-11,1,199.7,1
7254,fashion_shoes,2018-04-13,1,98.5,1
7255,fashion_shoes,2018-04-16,1,180.9,1
7256,fashion_shoes,2018-04-20,1,99.9,1
7257,fashion_shoes,2018-04-28,2,198.60000000000002,2
7258,fashion_shoes,2018-04-29,1,157.9,1
7259,fashion_shoes,2018-05-02,2,299.6,2
7260,fashion_shoes,2018-05-03,1,365.0,1
7261,fashion_shoes,2018-05-07,1,157.9,1
7262,fashion_shoes,2018-05-09,1,99.9,1
7263,fashion_shoes,2018-05-18,1,175.9,1
7264,fashion_shoes,2018-05-19,1,99.9,1
7265,fashion_shoes,2018-05-30,3,384.5,3
7266,fashion_shoes,2018-06-01,1,89.9,1
7267,fashion_shoes,2018-06-02,1,99.9,1
7268,fashion_shoes,2018-06-03,1,89.9,1
7269,fashion_shoes,2018-06-05,1,79.9,1
7270,fashion_shoes,2018-06-10,2,199.8,2
7271,fashion_shoes,2018-06-11,1,220.7,1
7272,fashion_shoes,2018-06-13,1,59.99,1
7273,fashion_shoes,2018-06-18,1,169.79,1
7274,fashion_shoes,2018-06-19,1,220.7,1
7275,fashion_shoes,2018-07-12,1,169.79,1
7276,fashion_shoes,2018-07-20,1,99.9,1
7277,fashion_shoes,2018-07-21,1,239.9,1
7278,fashion_shoes,2018-07-22,1,89.9,1
7279,fashion_shoes,2018-07-30,1,220.7,1
7280,fashion_shoes,2018-08-07,1,220.7,1
7281,fashion_shoes,2018-08-13,1,29.9,1
7282,fashion_shoes,2018-08-21,1,220.7,1
7283,fashion_sport,2017-03-04,1,39.9,1
7284,fashion_sport,2017-04-02,1,49.9,1
7285,fashion_sport,2017-04-12,1,49.9,1
7286,fashion_sport,2017-04-13,1,64.99,1
7287,fashion_sport,2017-04-21,1,24.99,1
7288,fashion_sport,2017-05-08,1,49.9,1
7289,fashion_sport,2017-05-10,1,24.99,1
7290,fashion_sport,2017-05-22,1,49.95,1
7291,fashion_sport,2017-06-04,1,89.9,1
7292,fashion_sport,2017-06-05,1,89.9,1
7293,fashion_sport,2017-06-09,1,180.9,1
7294,fashion_sport,2017-06-17,1,69.9,1
7295,fashion_sport,2017-06-29,1,39.9,1
7296,fashion_sport,2017-07-17,1,69.9,1
7297,fashion_sport,2017-08-18,1,59.9,1
7298,fashion_sport,2017-08-30,1,205.9,1
7299,fashion_sport,2017-09-26,1,225.0,1
7300,fashion_sport,2017-09-28,4,159.6,4
7301,fashion_sport,2017-10-10,1,59.9,1
7302,fashion_sport,2017-11-15,1,59.9,1
7303,fashion_sport,2017-12-11,1,59.9,1
7304,fashion_sport,2018-01-03,1,59.9,1
7305,fashion_sport,2018-01-11,1,59.9,1
7306,fashion_sport,2018-03-18,1,89.9,1
7307,fashion_sport,2018-04-05,1,89.9,1
7308,fashion_sport,2018-08-19,1,69.9,1
7309,fashion_underwear_beach,2017-01-22,1,86.25,1
7310,fashion_underwear_beach,2017-01-30,1,51.0,1
7311,fashion_underwear_beach,2017-02-04,2,49.98,2
7312,fashion_underwear_beach,2017-02-05,1,51.0,1
7313,fashion_underwear_beach,2017-02-07,1,52.0,1
7314,fashion_underwear_beach,2017-02-09,1,24.99,1
7315,fashion_underwear_beach,2017-02-11,2,146.0,2
7316,fashion_underwear_beach,2017-02-15,1,73.0,1
7317,fashion_underwear_beach,2017-03-06,1,86.25,1
7318,fashion_underwear_beach,2017-03-12,1,52.0,1
7319,fashion_underwear_beach,2017-03-13,1,51.0,1
7320,fashion_underwear_beach,2017-03-17,2,30.89,2
7321,fashion_underwear_beach,2017-03-29,1,174.0,1
7322,fashion_underwear_beach,2017-04-07,1,62.0,1
7323,fashion_underwear_beach,2017-04-09,1,24.99,1
7324,fashion_underwear_beach,2017-04-10,1,5.9,1
7325,fashion_underwear_beach,2017-05-05,1,5.9,1
7326,fashion_underwear_beach,2017-05-08,2,11.8,2
7327,fashion_underwear_beach,2017-05-17,1,5.9,1
7328,fashion_underwear_beach,2017-05-18,1,5.9,1
7329,fashion_underwear_beach,2017-05-19,1,62.0,1
7330,fashion_underwear_beach,2017-05-27,1,192.0,1
7331,fashion_underwear_beach,2017-06-22,1,3.9,1
7332,fashion_underwear_beach,2017-07-11,1,59.9,1
7333,fashion_underwear_beach,2017-07-20,1,59.9,1
7334,fashion_underwear_beach,2017-07-29,1,155.0,1
7335,fashion_underwear_beach,2017-08-09,1,190.0,1
7336,fashion_underwear_beach,2017-08-10,1,152.0,1
7337,fashion_underwear_beach,2017-08-12,2,169.9,2
7338,fashion_underwear_beach,2017-08-15,1,69.9,1
7339,fashion_underwear_beach,2017-08-16,1,49.9,1
7340,fashion_underwear_beach,2017-08-20,1,79.9,1
7341,fashion_underwear_beach,2017-08-21,2,139.8,2
7342,fashion_underwear_beach,2017-08-25,1,49.9,1
7343,fashion_underwear_beach,2017-08-27,1,59.9,1
7344,fashion_underwear_beach,2017-08-28,1,79.9,1
7345,fashion_underwear_beach,2017-08-31,1,69.9,1
7346,fashion_underwear_beach,2017-09-04,1,59.9,1
7347,fashion_underwear_beach,2017-09-05,1,89.9,1
7348,fashion_underwear_beach,2017-09-11,1,110.0,1
7349,fashion_underwear_beach,2017-09-13,1,59.9,1
7350,fashion_underwear_beach,2017-09-14,2,366.0,2
7351,fashion_underwear_beach,2017-09-18,1,59.9,1
7352,fashion_underwear_beach,2017-09-20,1,79.9,1
7353,fashion_underwear_beach,2017-09-21,3,179.7,3
7354,fashion_underwear_beach,2017-09-22,2,271.9,2
7355,fashion_underwear_beach,2017-09-25,1,79.9,1
7356,fashion_underwear_beach,2017-09-28,2,262.9,2
7357,fashion_underwear_beach,2017-10-03,1,49.9,1
7358,fashion_underwear_beach,2017-10-29,1,27.9,1
7359,fashion_underwear_beach,2017-10-30,1,110.0,1
7360,fashion_underwear_beach,2017-11-08,1,59.9,1
7361,fashion_underwear_beach,2017-11-15,1,183.0,1
7362,fashion_underwear_beach,2017-11-16,1,155.0,1
7363,fashion_underwear_beach,2017-11-23,1,152.0,1
7364,fashion_underwear_beach,2017-11-27,1,152.0,1
7365,fashion_underwear_beach,2017-11-28,1,49.9,1
7366,fashion_underwear_beach,2017-11-29,2,234.9,2
7367,fashion_underwear_beach,2017-11-30,2,234.9,2
7368,fashion_underwear_beach,2017-12-03,1,49.9,1
7369,fashion_underwear_beach,2017-12-06,2,109.8,2
7370,fashion_underwear_beach,2017-12-07,1,155.0,1
7371,fashion_underwear_beach,2017-12-10,1,49.9,1
7372,fashion_underwear_beach,2017-12-12,1,110.0,1
7373,fashion_underwear_beach,2017-12-13,1,59.9,1
7374,fashion_underwear_beach,2017-12-15,1,155.0,1
7375,fashion_underwear_beach,2017-12-18,1,152.0,1
7376,fashion_underwear_beach,2017-12-19,1,59.9,1
7377,fashion_underwear_beach,2017-12-28,1,59.9,1
7378,fashion_underwear_beach,2017-12-29,1,59.8,1
7379,fashion_underwear_beach,2017-12-30,1,152.0,1
7380,fashion_underwear_beach,2018-01-05,1,59.9,1
7381,fashion_underwear_beach,2018-01-10,1,59.9,1
7382,fashion_underwear_beach,2018-01-12,1,59.9,1
7383,fashion_underwear_beach,2018-01-14,1,155.0,1
7384,fashion_underwear_beach,2018-01-16,1,155.0,1
7385,fashion_underwear_beach,2018-01-17,1,155.0,1
7386,fashion_underwear_beach,2018-01-29,2,109.8,2
7387,fashion_underwear_beach,2018-02-05,1,49.9,1
7388,fashion_underwear_beach,2018-02-07,1,49.9,1
7389,fashion_underwear_beach,2018-02-08,1,49.9,1
7390,fashion_underwear_beach,2018-02-12,1,59.9,1
7391,fashion_underwear_beach,2018-02-20,1,59.9,1
7392,fashion_underwear_beach,2018-02-22,1,49.9,1
7393,fashion_underwear_beach,2018-02-28,1,79.9,1
7394,fashion_underwear_beach,2018-03-04,1,59.8,1
7395,fashion_underwear_beach,2018-03-05,1,59.9,1
7396,fashion_underwear_beach,2018-03-06,1,59.9,1
7397,fashion_underwear_beach,2018-03-08,1,49.9,1
7398,fashion_underwear_beach,2018-03-22,1,59.9,1
7399,fashion_underwear_beach,2018-04-05,1,79.9,1
7400,fashion_underwear_beach,2018-04-09,1,49.9,1
7401,fashion_underwear_beach,2018-04-12,1,59.9,1
7402,fashion_underwear_beach,2018-04-24,1,59.9,1
7403,fashion_underwear_beach,2018-04-25,1,59.9,1
7404,fashion_underwear_beach,2018-04-26,1,49.9,1
7405,fashion_underwear_beach,2018-05-02,2,7.8,2
7406,fashion_underwear_beach,2018-05-09,1,49.9,1
7407,fashion_underwear_beach,2018-05-11,1,49.9,1
7408,fashion_underwear_beach,2018-05-17,1,49.9,1
7409,fashion_underwear_beach,2018-05-22,1,49.9,1
7410,fashion_underwear_beach,2018-06-01,1,49.9,1
7411,fashion_underwear_beach,2018-06-15,5,19.5,5
7412,fashion_underwear_beach,2018-06-25,1,59.9,1
7413,fashion_underwear_beach,2018-07-04,1,49.9,1
7414,fashion_underwear_beach,2018-07-29,1,59.9,1
7415,fashion_underwear_beach,2018-08-09,1,160.0,1
7416,fixed_telephony,2016-10-04,1,199.0,1
7417,fixed_telephony,2016-10-05,1,149.99,1
7418,fixed_telephony,2016-10-06,1,79.99,1
7419,fixed_telephony,2016-10-07,1,269.9,1
7420,fixed_telephony,2016-10-10,1,6.0,1
7421,fixed_telephony,2017-01-06,1,10.49,1
7422,fixed_telephony,2017-01-08,1,10.99,1
7423,fixed_telephony,2017-01-11,1,10.99,1
7424,fixed_telephony,2017-01-14,3,80.78999999999999,3
7425,fixed_telephony,2017-01-16,4,238.98000000000002,4
7426,fixed_telephony,2017-01-17,2,21.98,2
7427,fixed_telephony,2017-01-18,1,10.99,1
7428,fixed_telephony,2017-01-19,1,10.99,1
7429,fixed_telephony,2017-01-22,2,90.0,2
7430,fixed_telephony,2017-01-25,1,12.97,1
7431,fixed_telephony,2017-01-26,3,159.97,3
7432,fixed_telephony,2017-01-27,1,6.99,1
7433,fixed_telephony,2017-01-31,1,10.99,1
7434,fixed_telephony,2017-02-01,1,10.99,1
7435,fixed_telephony,2017-02-05,2,38.89,2
7436,fixed_telephony,2017-02-06,1,29.9,1
7437,fixed_telephony,2017-02-08,1,10.99,1
7438,fixed_telephony,2017-02-12,1,34.99,1
7439,fixed_telephony,2017-02-13,2,21.89,2
7440,fixed_telephony,2017-02-14,1,134.9,1
7441,fixed_telephony,2017-02-15,2,40.89,2
7442,fixed_telephony,2017-02-18,1,8.97,1
7443,fixed_telephony,2017-02-20,1,32.99,1
7444,fixed_telephony,2017-02-21,1,29.9,1
7445,fixed_telephony,2017-02-23,1,15.0,1
7446,fixed_telephony,2017-02-25,1,19.99,1
7447,fixed_telephony,2017-02-27,1,128.99,1
7448,fixed_telephony,2017-02-28,5,199.95000000000002,5
7449,fixed_telephony,2017-03-01,4,327.96000000000004,4
7450,fixed_telephony,2017-03-02,2,102.89000000000001,2
7451,fixed_telephony,2017-03-06,2,62.89,2
7452,fixed_telephony,2017-03-11,2,79.98,2
7453,fixed_telephony,2017-03-14,1,60.0,1
7454,fixed_telephony,2017-03-20,2,46.8,2
7455,fixed_telephony,2017-03-22,1,32.99,1
7456,fixed_telephony,2017-03-29,1,39.99,1
7457,fixed_telephony,2017-03-30,4,559.96,4
7458,fixed_telephony,2017-03-31,1,19.99,1
7459,fixed_telephony,2017-04-04,1,349.0,1
7460,fixed_telephony,2017-04-08,1,7.9,1
7461,fixed_telephony,2017-04-15,1,39.99,1
7462,fixed_telephony,2017-04-19,1,60.0,1
7463,fixed_telephony,2017-04-26,1,15.95,1
7464,fixed_telephony,2017-04-29,1,32.99,1
7465,fixed_telephony,2017-05-01,1,39.99,1
7466,fixed_telephony,2017-05-03,1,32.99,1
7467,fixed_telephony,2017-05-05,1,189.99,1
7468,fixed_telephony,2017-05-11,1,39.99,1
7469,fixed_telephony,2017-05-14,1,32.9,1
7470,fixed_telephony,2017-05-17,2,57.989999999999995,2
7471,fixed_telephony,2017-05-29,1,18.99,1
7472,fixed_telephony,2017-05-31,1,32.99,1
7473,fixed_telephony,2017-06-01,1,32.99,1
7474,fixed_telephony,2017-06-02,1,32.99,1
7475,fixed_telephony,2017-06-07,2,233.49,2
7476,fixed_telephony,2017-06-09,1,385.26,1
7477,fixed_telephony,2017-06-16,3,142.98000000000002,3
7478,fixed_telephony,2017-06-19,1,19.99,1
7479,fixed_telephony,2017-06-28,2,52.980000000000004,2
7480,fixed_telephony,2017-06-30,1,32.99,1
7481,fixed_telephony,2017-07-04,1,34.99,1
7482,fixed_telephony,2017-07-06,1,32.99,1
7483,fixed_telephony,2017-07-08,2,37.8,2
7484,fixed_telephony,2017-07-14,2,52.980000000000004,2
7485,fixed_telephony,2017-07-18,1,19.99,1
7486,fixed_telephony,2017-07-26,1,19.99,1
7487,fixed_telephony,2017-07-30,1,19.99,1
7488,fixed_telephony,2017-08-01,1,32.99,1
7489,fixed_telephony,2017-08-02,1,314.9,1
7490,fixed_telephony,2017-08-03,1,90.0,1
7491,fixed_telephony,2017-08-11,7,1644.0,7
7492,fixed_telephony,2017-08-12,3,219.79000000000002,3
7493,fixed_telephony,2017-08-14,1,19.99,1
7494,fixed_telephony,2017-08-17,2,665.89,2
7495,fixed_telephony,2017-08-18,3,197.98,3
7496,fixed_telephony,2017-08-26,1,158.0,1
7497,fixed_telephony,2017-09-01,1,32.99,1
7498,fixed_telephony,2017-09-03,1,16.99,1
7499,fixed_telephony,2017-09-20,2,52.980000000000004,2
7500,fixed_telephony,2017-09-27,1,149.95,1
7501,fixed_telephony,2017-09-29,8,13440.0,8
7502,fixed_telephony,2017-10-03,1,1156.99,1
7503,fixed_telephony,2017-10-08,1,34.9,1
7504,fixed_telephony,2017-10-13,1,1380.0,1
7505,fixed_telephony,2017-10-15,1,799.99,1
7506,fixed_telephony,2017-10-20,2,278.0,2
7507,fixed_telephony,2017-10-21,1,102.0,1
7508,fixed_telephony,2017-11-20,1,577.99,1
7509,fixed_telephony,2017-11-22,1,249.0,1
7510,fixed_telephony,2017-11-23,1,10.0,1
7511,fixed_telephony,2017-11-24,1,16.99,1
7512,fixed_telephony,2017-11-30,1,90.0,1
7513,fixed_telephony,2017-12-01,1,623.99,1
7514,fixed_telephony,2017-12-04,1,199.9,1
7515,fixed_telephony,2017-12-11,1,64.98,1
7516,fixed_telephony,2017-12-23,1,70.0,1
7517,fixed_telephony,2017-12-27,1,39.9,1
7518,fixed_telephony,2018-01-02,1,408.99,1
7519,fixed_telephony,2018-01-03,1,1380.0,1
7520,fixed_telephony,2018-01-09,1,79.0,1
7521,fixed_telephony,2018-01-13,1,26.9,1
7522,fixed_telephony,2018-01-15,1,19.99,1
7523,fixed_telephony,2018-01-16,2,438.98,2
7524,fixed_telephony,2018-01-19,2,74.94,2
7525,fixed_telephony,2018-01-22,1,15.3,1
7526,fixed_telephony,2018-02-02,2,61.8,2
7527,fixed_telephony,2018-02-05,1,90.0,1
7528,fixed_telephony,2018-02-06,1,49.0,1
7529,fixed_telephony,2018-02-08,1,740.99,1
7530,fixed_telephony,2018-02-09,1,90.0,1
7531,fixed_telephony,2018-02-11,2,3300.0,2
7532,fixed_telephony,2018-02-14,1,16.99,1
7533,fixed_telephony,2018-02-18,1,290.0,1
7534,fixed_telephony,2018-02-28,1,99.9,1
7535,fixed_telephony,2018-03-08,1,90.0,1
7536,fixed_telephony,2018-03-09,1,79.0,1
7537,fixed_telephony,2018-03-16,1,119.9,1
7538,fixed_telephony,2018-03-19,3,379.70000000000005,3
7539,fixed_telephony,2018-03-20,1,104.2,1
7540,fixed_telephony,2018-03-21,2,512.0,2
7541,fixed_telephony,2018-03-24,1,175.0,1
7542,fixed_telephony,2018-03-26,1,90.0,1
7543,fixed_telephony,2018-03-28,1,256.0,1
7544,fixed_telephony,2018-03-29,1,14.99,1
7545,fixed_telephony,2018-03-30,1,109.8,1
7546,fixed_telephony,2018-04-04,1,18.99,1
7547,fixed_telephony,2018-04-06,3,411.98,3
7548,fixed_telephony,2018-04-07,3,791.0,3
7549,fixed_telephony,2018-04-10,1,32.99,1
7550,fixed_telephony,2018-04-13,1,256.0,1
7551,fixed_telephony,2018-04-16,1,16.99,1
7552,fixed_telephony,2018-04-27,1,393.99,1
7553,fixed_telephony,2018-05-06,1,90.0,1
7554,fixed_telephony,2018-05-08,1,104.2,1
7555,fixed_telephony,2018-05-09,1,299.0,1
7556,fixed_telephony,2018-05-14,2,162.0,2
7557,fixed_telephony,2018-05-18,1,125.0,1
7558,fixed_telephony,2018-05-21,5,625.0,5
7559,fixed_telephony,2018-05-23,3,283.0,3
7560,fixed_telephony,2018-05-24,1,33.0,1
7561,fixed_telephony,2018-05-27,1,125.0,1
7562,fixed_telephony,2018-06-01,1,18.9,1
7563,fixed_telephony,2018-06-02,1,18.9,1
7564,fixed_telephony,2018-06-07,1,125.0,1
7565,fixed_telephony,2018-06-10,1,18.99,1
